Frequency,Amplitude
1760.81640625,0.00273830213793875
1780.82568359375,0.013746128813281805
1800.8349609375,0.010297626782866236
1820.84423828125,0.03262282815415494
1840.853515625,0.008989094640187904
1860.86279296875,0.0028009843567534903
1880.8720703125,0.009157247953164941
1900.88134765625,0.009341371415561964
1920.890625,0.009488405871280803
1940.89990234375,0.006884031857757538
1960.9091796875,0.020294725447187714
1980.91845703125,0.00211273949488044
2000.927734375,0.01643368517065624
2020.93701171875,0.005390474374844337
2040.9462890625,0.006081064065724796
2060.95556640625,0.0022542620236069427
2080.96484375,0.02118415420175952
2100.97412109375,0.018026742764356788
2120.9833984375,0.0082799906956343
2140.99267578125,0.02918370325796461
2161.001953125,0.006645486571778201
2181.01123046875,0.009699152400697459
2201.0205078125,0.010163298107996228
2221.02978515625,0.036153317733648715
2241.0390625,0.021433329179001318
2261.04833984375,0.0216105033786476
2281.0576171875,0.017693522902392303
2301.06689453125,0.019006067923421976
2321.076171875,0.012213318092942646
2341.08544921875,0.020552687982983094
2361.0947265625,0.02845499876201519
2381.10400390625,0.013469584540557284
2401.11328125,0.023394445795486718
2421.12255859375,0.005740504394270441
2441.1318359375,0.02570053262817254
2461.14111328125,0.02646316011980837
2481.150390625,0.028943100313891208
2501.15966796875,0.0035714847240130875
2521.1689453125,0.009307582437547016
2541.17822265625,0.015774315069413476
2561.1875,0.015461450912885498
2581.19677734375,0.007499189431921603
2601.2060546875,0.022929804295208654
2621.21533203125,0.03831735188278349
2641.224609375,0.019131207118619212
2661.23388671875,0.019421315377905948
2681.2431640625,0.010495852714970558
2701.25244140625,0.019155680241519892
2721.26171875,0.010224071041666795
2741.27099609375,0.023058297059040382
2761.2802734375,0.015730555764261772
2781.28955078125,0.007128809852862691
2801.298828125,0.010191788970705086
2821.30810546875,0.015096596714267208
2841.3173828125,0.009897036555176575
2861.32666015625,0.004168132822831242
2881.3359375,0.012787478998844052
2901.34521484375,0.003981428863196518
2921.3544921875,0.00708667641724874
2941.36376953125,0.009064587067216814
2961.373046875,0.0027806616958942713
2981.38232421875,0.011367026032739204
3001.3916015625,0.0017391964400783912
3021.40087890625,0.003086197484681769
3041.41015625,0.004376342820161799
3061.41943359375,0.00038787850498781554
3081.4287109375,0.009100760166391617
3101.43798828125,0.00020017812303537588
3121.447265625,0.013673617129444334
3141.45654296875,0.002706108691182109
3161.4658203125,0.004701421948220041
3181.47509765625,0.004819681712639366
3201.484375,0.005598906526952281
3221.49365234375,0.003128730654656747
3241.5029296875,0.011502621172871597
3261.51220703125,0.0019023618053118252
3281.521484375,0.00815952984966353
3301.53076171875,0.0008151975721209715
3321.5400390625,0.010029266652407559
3341.54931640625,0.013345561115943238
3361.55859375,0.007755374598246742
3381.56787109375,0.019572711966944843
3401.5771484375,0.01003891722100147
3421.58642578125,0.004402186075959978
3441.595703125,0.013721955433639755
3461.60498046875,0.0173595918966828
3481.6142578125,0.027750633773157896
3501.62353515625,0.0016433397905257392
3521.6328125,0.007906854376013921
3541.64208984375,0.012809124517736602
3561.6513671875,0.02036546728292289
3581.66064453125,0.037089123422160086
3601.669921875,0.030913967911922923
3621.67919921875,0.017446741216116713
3641.6884765625,0.019380434078531166
3661.69775390625,0.009751490443542692
3681.70703125,0.0015798861094130172
3701.71630859375,0.00852319933735958
3721.7255859375,0.021426467052919857
3741.73486328125,0.02102590260740044
3761.744140625,0.00983299016854698
3781.75341796875,0.030190591527457646
3801.7626953125,0.003293874402881185
3821.77197265625,0.008903286083961376
3841.78125,0.012627642116793765
3861.79052734375,0.020948060372199897
3881.7998046875,0.0352085574763984
3901.80908203125,0.01041397976356042
3921.818359375,0.03160798075917696
3941.82763671875,0.01639232780539162
3961.8369140625,0.01751637114668488
3981.84619140625,0.016388435938097135
4001.85546875,0.04940984345707885
4021.86474609375,0.03145561508471683
4041.8740234375,0.009074432747692297
4061.88330078125,0.02046386002958695
4081.892578125,0.021099600625892553
4101.90185546875,0.013532601682579248
4121.9111328125,0.012419360481430733
4141.92041015625,0.05836801376314471
4161.9296875,0.03220454041922915
4181.93896484375,0.018432692983004657
4201.9482421875,0.05241910479221798
4221.95751953125,0.036518691498355925
4241.966796875,0.03924021678358283
4261.97607421875,0.03848785941004057
4281.9853515625,0.04137591625503981
4301.99462890625,0.022013835196130253
4322.00390625,0.012808461713091062
4342.01318359375,0.014724162910023377
4362.0224609375,0.02297040451143407
4382.03173828125,0.03991484189110734
4402.041015625,0.07240082092527636
4422.05029296875,0.05827290533932724
4442.0595703125,0.015607477623383414
4462.06884765625,0.02611254826638151
4482.078125,0.020187256710342164
4502.08740234375,0.02167359305651575
4522.0966796875,0.023069452084980624
4542.10595703125,0.05970652162531599
4562.115234375,0.03303982983846089
4582.12451171875,0.014273055333450321
4602.1337890625,0.014112273397862052
4622.14306640625,0.02188707564620344
4642.15234375,0.04600612252862996
4662.16162109375,0.07377877163613651
4682.1708984375,0.015911249901042247
4702.18017578125,0.04670261831247229
4722.189453125,0.03642205720793235
4742.19873046875,0.027483375456993926
4762.2080078125,0.032788414469055116
4782.21728515625,0.016500023731138104
4802.2265625,0.05487584778359891
4822.23583984375,0.05945810950703061
4842.2451171875,0.038348896067709366
4862.25439453125,0.042702057078422104
4882.263671875,0.02643081196147363
4902.27294921875,0.041301401830853325
4922.2822265625,0.04464158148328802
4942.29150390625,0.0044784791863704465
4962.30078125,0.05901384503251751
4982.31005859375,0.036457882422199286
5002.3193359375,0.007028151184532078
5022.32861328125,0.017768713915532693
5042.337890625,0.011314727133810643
5062.34716796875,0.031552363734216396
5082.3564453125,0.017728022830879594
5102.36572265625,0.050018617240981465
5122.375,0.03315412580013894
5142.38427734375,0.013206486120059245
5162.3935546875,0.015061028473587635
5182.40283203125,0.008302771398328372
5202.412109375,0.025668634049768844
5222.42138671875,0.012811186336688972
5242.4306640625,0.016261220938104864
5262.43994140625,0.027061688100340014
5282.44921875,0.009645457747659701
5302.45849609375,0.00804479752453307
5322.4677734375,0.00476703381917419
5342.47705078125,0.026436221820707238
5362.486328125,0.022733644070867254
5382.49560546875,0.010164924463351674
5402.5048828125,0.010860267162665433
5422.51416015625,0.0008204295491397513
5442.5234375,0.004873410985089323
5462.53271484375,0.017737113080294
5482.5419921875,0.00924288610869199
5502.55126953125,0.028834122939193258
5522.560546875,0.018091157912715684
5542.56982421875,0.008322546937519895
5562.5791015625,0.010568892516420231
5582.58837890625,0.005392275536809451
5602.59765625,0.024635663780212216
5622.60693359375,0.007730343665138161
5642.6162109375,0.006743003126614553
5662.62548828125,0.010234041091938633
5682.634765625,0.005623433954085422
5702.64404296875,0.005040871439551709
5722.6533203125,0.007119320185719057
5742.66259765625,0.005363664961508161
5762.671875,0.008716629267643527
5782.68115234375,0.0013235259841236579
5802.6904296875,0.0051276716848928415
5822.69970703125,0.0016281997434874726
5842.708984375,0.0036949833041433943
5862.71826171875,0.0044261441497920745
5882.7275390625,0.0020069920416093024
5902.73681640625,0.0032126214352527936
5922.74609375,0.0029398493206070652
5942.75537109375,0.004571822967098978
5962.7646484375,0.008574343878772695
5982.77392578125,0.007575778846117858
6002.783203125,0.001487012162184107
6022.79248046875,0.0015576160737381369
6042.8017578125,0.000739918870469056
6062.81103515625,0.003062379444975533
6082.8203125,0.002703541790295722
6102.82958984375,0.005748720327698069
6122.8388671875,0.003616050189130284
6142.84814453125,0.002033827759344185
6162.857421875,0.002047484858707086
6182.86669921875,0.004714337176261702
6202.8759765625,0.002359084458609848
6222.88525390625,0.004735436920758969
6242.89453125,0.0046574178538772775
6262.90380859375,0.002950717983201366
6282.9130859375,0.0008028660476185118
6302.92236328125,0.0025953411122464224
6322.931640625,0.003709044145257777
6342.94091796875,0.002687657509434562
6362.9501953125,0.00011043047407977336
6382.95947265625,0.0020569267996886635
6402.96875,0.0005643403714867915
6422.97802734375,0.0029511089570474114
6442.9873046875,0.0016115662286526331
6462.99658203125,0.001732259928119107
6483.005859375,0.0016004468216759917
6503.01513671875,0.0007904998765994295
6523.0244140625,0.0008637405607183686
6543.03369140625,0.000966581643146233
6563.04296875,0.002286922800928203
6583.05224609375,0.0018834057257759796
6603.0615234375,0.0017079278360220965
6623.07080078125,0.0011305933521316958
6643.080078125,0.0006720401441772292
6663.08935546875,0.00023157374140916673
6683.0986328125,0.0009439563882084597
6703.10791015625,0.0008838011121742934
6723.1171875,0.0021045221090070627
6743.12646484375,0.0018303077460221852
6763.1357421875,0.003573708186512224
6783.14501953125,0.0005354284411973441
6803.154296875,0.002383132777651374
6823.16357421875,0.0009436805998196322
6843.1728515625,0.0009960072632098137
6863.18212890625,0.0005431010672586444
6883.19140625,0.0005113447194198887
6903.20068359375,0.0018307365339460886
6923.2099609375,0.00268697930488031
6943.21923828125,0.001550153531669042
6963.228515625,0.0028117669491229177
6983.23779296875,0.0010659745185971868
7003.2470703125,0.0011280455058162435
7023.25634765625,0.0024855811884830544
7043.265625,0.0025604204678195794
7063.27490234375,0.005457280317973161
7083.2841796875,0.0010983189512182357
7103.29345703125,0.0003673900230576538
7123.302734375,0.0007039712247730165
7143.31201171875,0.0010553323346461968
7163.3212890625,0.0031924479591151755
7183.33056640625,0.002508693336830374
7203.33984375,0.002389213603456163
7223.34912109375,0.002498559823096291
7243.3583984375,0.0015936363824805093
7263.36767578125,0.0027806101643464975
7283.376953125,0.001751082829656676
7303.38623046875,0.0019528098409407528
7323.3955078125,0.0037796219950064053
7343.40478515625,0.0008921492650948039
7363.4140625,0.0005539280827550212
7383.42333984375,0.00017729161306865345
7403.4326171875,0.00022352761179715
7423.44189453125,0.0013331549318495253
7443.451171875,0.0019204617434977521
7463.46044921875,0.0017783492112974021
7483.4697265625,0.002874362419448616
7503.47900390625,0.0008248736752882037
7523.48828125,0.002196237535906271
7543.49755859375,0.0010351275178952157
7563.5068359375,0.0009421690355417974
7583.51611328125,0.002611135500080462
7603.525390625,0.003380599570494031
7623.53466796875,0.0029278446549868276
7643.5439453125,0.0009334454366154961
7663.55322265625,0.0019070101391347263
7683.5625,0.001898219476086043
7703.57177734375,0.0032426232148217798
7723.5810546875,0.0029690940147337782
7743.59033203125,0.0013387905477309572
7763.599609375,0.00256760590443647
7783.60888671875,0.0012243101404409344
7803.6181640625,0.0009860020131635863
7823.62744140625,0.002768860318486305
7843.63671875,0.0032200835779098874
7863.64599609375,0.0034768333848250216
7883.6552734375,0.002397080698135545
7903.66455078125,0.0022701802463766458
7923.673828125,0.0026056410371202354
7943.68310546875,0.005783578847199991
7963.6923828125,0.0014905077346543897
7983.70166015625,0.006077296083618511
8003.7109375,0.0013576976688717995
8023.72021484375,0.0035634128316858094
8043.7294921875,0.003763328765115561
8063.73876953125,0.003911201952430923
8083.748046875,0.003772896149832139
8103.75732421875,0.004046165023262457
8123.7666015625,0.004423922503701264
8143.77587890625,0.002670898670811902
8163.78515625,0.002887237951390844
8183.79443359375,0.0012644445159230198
8203.8037109375,0.0026290734429756497
8223.81298828125,0.0020914840765639243
8243.822265625,0.004253985837699559
8263.83154296875,0.002488382625638945
8283.8408203125,0.00496730080368371
8303.85009765625,0.00231284831908873
8323.859375,0.006586484418286989
8343.86865234375,0.005947902435168262
8363.8779296875,0.004915562594734914
8383.88720703125,0.0058169852294569615
8403.896484375,0.0007813111119596026
8423.90576171875,0.0025789163460983775
8443.9150390625,0.0019664684477282627
8463.92431640625,0.002900764572881656
8483.93359375,0.0023861046047562993
8503.94287109375,0.001033638245319692
8523.9521484375,0.003032414211202562
8543.96142578125,0.0036836587142655866
8563.970703125,0.0016463501746312515
8583.97998046875,0.00035233570262002716
8603.9892578125,0.006539970280291344
8623.99853515625,0.0019349093793958481
8644.0078125,0.0018812807765528662
8664.01708984375,0.002172891800989843
8684.0263671875,0.00457157970672707
8704.03564453125,0.0007394385868676042
8724.044921875,0.0031167732904583416
8744.05419921875,0.005544952908882539
8764.0634765625,0.0014515480646188838
8784.07275390625,0.0015515846082324758
8804.08203125,0.0036859978335852315
8824.09130859375,0.002548454098596195
8844.1005859375,0.0013600701408759343
8864.10986328125,0.004722470041743943
8884.119140625,0.001997263396845471
8904.12841796875,0.0028824968232140586
8924.1376953125,0.0021757123498030656
8944.14697265625,0.004881515789642316
8964.15625,0.002136168067400024
8984.16552734375,0.0014288981584664763
9004.1748046875,0.004132010040354546
9024.18408203125,0.0032537636726871393
9044.193359375,0.00028546518074053326
9064.20263671875,0.0011825851443774198
9084.2119140625,0.0018626616450968868
9104.22119140625,0.0014489446446738867
9124.23046875,0.00021265681681047682
9144.23974609375,0.002701878518874042
9164.2490234375,0.0021192396494476556
9184.25830078125,0.0014546971164737892
9204.267578125,0.0021661153050762075
9224.27685546875,0.0009741197659171608
9244.2861328125,0.0007014200473152868
9264.29541015625,0.00020746701570535718
9284.3046875,0.001650612479389103
9304.31396484375,0.00022914970958734534
9324.3232421875,0.0008041014387579677
9344.33251953125,0.00006920359297488384
9364.341796875,0.001425130044597633
9384.35107421875,0.0012228178931834553
9404.3603515625,0.001460596411668096
9424.36962890625,0.001708461744715229
9444.37890625,0.0018942828165433878
9464.38818359375,0.001978902761305125
9484.3974609375,0.0012162243381503089
9504.40673828125,0.0013716708078974425
9524.416015625,0.003063266037415497
9544.42529296875,0.002081777908410455
9564.4345703125,0.0028964917554112945
9584.44384765625,0.0007659804317392728
9604.453125,0.0013772821809536087
9624.46240234375,0.0013154273159275453
9644.4716796875,0.0005699311711002892
9664.48095703125,0.00036510301020505916
9684.490234375,0.003032841996368294
9704.49951171875,0.0014543341405122653
9724.5087890625,0.0026516075232404755
9744.51806640625,0.0018150081450978974
9764.52734375,0.003142525379140003
9784.53662109375,0.002729501710928123
9804.5458984375,0.0016974954532908062
9824.55517578125,0.0023255626318713332
9844.564453125,0.0012011335861677275
9864.57373046875,0.005050991200321915
9884.5830078125,0.006671038664051063
9904.59228515625,0.0049855504013563675
9924.6015625,0.005975893715596001
9944.61083984375,0.00333375957200179
9964.6201171875,0.00553503551734538
9984.62939453125,0.00230255495704307
10004.638671875,0.001626383876253911
10024.64794921875,0.007254659126302934
10044.6572265625,0.004422872087360365
10064.66650390625,0.0023560164337110517
10084.67578125,0.003969145343071724
10104.68505859375,0.0018195340540094842
10124.6943359375,0.0012785990355122026
10144.70361328125,0.0016030262625281325
10164.712890625,0.0008609240780918048
10184.72216796875,0.004796875629166648
10204.7314453125,0.0020508364649889713
10224.74072265625,0.003708984781497418
10244.75,0.0030226533429804003
10264.75927734375,0.002360709159203934
10284.7685546875,0.0008660372197062359
10304.77783203125,0.0005541720802867551
10324.787109375,0.0009422893235861295
10344.79638671875,0.0026751257862019464
10364.8056640625,0.002276798107013562
10384.81494140625,0.002056875892150879
10404.82421875,0.0010189725383795932
10424.83349609375,0.0011618080587017614
10444.8427734375,0.0018439030506779337
10464.85205078125,0.0026412485280360182
10484.861328125,0.0008158134407398001
10504.87060546875,0.0016433801380039506
10524.8798828125,0.003071262565662539
10544.88916015625,0.000662466389021107
10564.8984375,0.001461816890909403
10584.90771484375,0.0002235463951048597
10604.9169921875,0.0001912806460162616
10624.92626953125,0.003372476102185502
10644.935546875,0.0036476058670755506
10664.94482421875,0.002773028336211784
10684.9541015625,0.002897916777802924
10704.96337890625,0.0019070642312786702
10724.97265625,0.0009387053949823208
10744.98193359375,0.0012637546696440969
10764.9912109375,0.0012463354734133878
10785.00048828125,0.003193569895527932
10805.009765625,0.0010494053200090232
10825.01904296875,0.0012508446890507154
10845.0283203125,0.0014362735704609158
10865.03759765625,0.0003820847240470578
10885.046875,0.0025674698387515484
10905.05615234375,0.0027592788512714175
10925.0654296875,0.002068399370726362
10945.07470703125,0.0007305835449819562
10965.083984375,0.0011993903912111618
10985.09326171875,0.0017282703484617378
11005.1025390625,0.00046456066909980387
11025.11181640625,0.0022945286846129177
11045.12109375,0.003262026742311788
11065.13037109375,0.0017179705561100704
11085.1396484375,0.002409762384462344
11105.14892578125,0.0011412564209260549
11125.158203125,0.0013528196654513456
11145.16748046875,0.0013472087949984914
11165.1767578125,0.0022025096583066367
11185.18603515625,0.0021107939193118113
11205.1953125,0.0006866097283619516
11225.20458984375,0.0012440689668502417
11245.2138671875,0.0008575457534453215
11265.22314453125,0.0014328778714131091
11285.232421875,0.0002958697558910991
11305.24169921875,0.0018217276888201743
11325.2509765625,0.002197408078915035
11345.26025390625,0.0007141653683330703
11365.26953125,0.0008068951030449407
11385.27880859375,0.00038914036016579
11405.2880859375,0.000535870029716616
11425.29736328125,0.0006891846210064856
11445.306640625,0.002211117763724734
11465.31591796875,0.001679464571811769
11485.3251953125,0.0011228816719642913
11505.33447265625,0.0010906787557884079
11525.34375,0.0004963334226828794
11545.35302734375,0.0003374073493585682
11565.3623046875,0.0017923778462127248
11585.37158203125,0.0007158789428786869
11605.380859375,0.0006280325857037311
11625.39013671875,0.0005485151877230978
11645.3994140625,0.0010471249219960344
11665.40869140625,0.0006766050622229452
11685.41796875,0.0007869085370787545
11705.42724609375,0.0006754922010973062
11725.4365234375,0.0008144537880588725
11745.44580078125,0.0013123403322852511
11765.455078125,0.0030327905535728456
11785.46435546875,0.0015113508747071774
11805.4736328125,0.0007702488892757146
11825.48291015625,0.0018168955217650609
11845.4921875,0.0005428842840856291
11865.50146484375,0.0002618952774634381
11885.5107421875,0.0011861608557897382
11905.52001953125,0.0005544613492733057
11925.529296875,0.0006281161975394961
11945.53857421875,0.0012933230442957416
11965.5478515625,0.0008315089734048556
11985.55712890625,0.0031468135864969925
12005.56640625,0.0021910831766263524
12025.57568359375,0.0014349944201197521
12045.5849609375,0.002834675617172197
12065.59423828125,0.0012599196416250827
12085.603515625,0.0033127970557322913
12105.61279296875,0.0008196266592833836
12125.6220703125,0.0007287806339155566
12145.63134765625,0.0004956164506036236
12165.640625,0.0003731292817929058
12185.64990234375,0.0005919057020227699
12205.6591796875,0.0008870130953838181
12225.66845703125,0.0008025170646166403
12245.677734375,0.002295141562888791
12265.68701171875,0.0014246791500226294
12285.6962890625,0.0022464016244424624
12305.70556640625,0.000430457229794284
12325.71484375,0.0029448552715969326
12345.72412109375,0.0003618201989373097
12365.7333984375,0.0017918684656807017
12385.74267578125,0.0011424743495859978
12405.751953125,0.0015756516264366842
12425.76123046875,0.0014178200358919944
12445.7705078125,0.000722316503154557
12465.77978515625,0.0011620428331812489
12485.7890625,0.0016872566507563447
12505.79833984375,0.001681732590319819
12525.8076171875,0.0005183462655246046
12545.81689453125,0.0007553530616190239
12565.826171875,0.00022191519718449564
12585.83544921875,0.0010697706328759839
12605.8447265625,0.0013503703293675055
12625.85400390625,0.0007724682222654411
12645.86328125,0.0019465195652818158
12665.87255859375,0.0006875869698226483
12685.8818359375,0.00068348256285306
12705.89111328125,0.0009346036972732682
12725.900390625,0.00023377813956636462
12745.90966796875,0.0006740414563977929
12765.9189453125,0.001309755887247827
12785.92822265625,0.0014201777240266844
12805.9375,0.0005465300522893257
12825.94677734375,0.0004850000069642732
12845.9560546875,0.0007213495105783032
12865.96533203125,0.0016193462349558237
12885.974609375,0.0017774522247620955
12905.98388671875,0.0006895652517718145
12925.9931640625,0.0002831365391432411
12946.00244140625,0.001202222866689427
12966.01171875,0.0002087126083536101
12986.02099609375,0.0007266823298477447
13006.0302734375,0.0014393360527644372
13026.03955078125,0.0006801743318603585
13046.048828125,0.0017240135108102421
13066.05810546875,0.0009600484452848111
13086.0673828125,0.0006258085148362091
13106.07666015625,0.00042265516352592004
13126.0859375,0.0004582832370011272
13146.09521484375,0.00006217870084940318
13166.1044921875,0.0017572672395016176
13186.11376953125,0.0011716283534564287
13206.123046875,0.0005748250964964162
13226.13232421875,0.0005453524389912478
13246.1416015625,0.0014665566237597868
13266.15087890625,0.00046857233666485577
13286.16015625,0.0008543711797481618
13306.16943359375,0.0004824283249419121
13326.1787109375,0.0003656523069251408
13346.18798828125,0.0007986962110671892
13366.197265625,0.000823014400380404
13386.20654296875,0.0007137163774533729
13406.2158203125,0.0016974393427715698
13426.22509765625,0.000842733101030367
13446.234375,0.00034301458750640246
13466.24365234375,0.000838090796291541
13486.2529296875,0.00098539717669742
13506.26220703125,0.000869640658273022
13526.271484375,0.0016146630429471787
13546.28076171875,0.0008160272302349381
13566.2900390625,0.0004341171122837871
13586.29931640625,0.00044651781737383193
13606.30859375,0.001173008356322794
13626.31787109375,0.001782331537433464
13646.3271484375,0.0009165531268358198
13666.33642578125,0.0006998634032686791
13686.345703125,0.00046225965051982753
13706.35498046875,0.0014959596486536963
13726.3642578125,0.0005444767473603738
13746.37353515625,0.001818941445784955
13766.3828125,0.000573216080035787
13786.39208984375,0.00044712797352431
13806.4013671875,0.0010740777524546712
13826.41064453125,0.0012464521694117254
13846.419921875,0.0002494249025813747
13866.42919921875,0.00041186534644129045
13886.4384765625,0.0007648434824321393
13906.44775390625,0.0009731518591801448
13926.45703125,0.0006175174151705829
13946.46630859375,0.0010934469656036178
13966.4755859375,0.0010721463305524176
13986.48486328125,0.0003187352925287392
14006.494140625,0.0004328040207433407
14026.50341796875,0.00014728864169153517
14046.5126953125,0.000270158208257347
14066.52197265625,0.0005725244395312969
14086.53125,0.0009452470334459682
14106.54052734375,0.0003147819890214506
14126.5498046875,0.0008844783512391291
14146.55908203125,0.0009548344124498716
14166.568359375,0.0013999829901362752
14186.57763671875,0.0002790339560691973
14206.5869140625,0.0006748964726828144
14226.59619140625,0.0006813682827398395
14246.60546875,0.00046169212952984565
14266.61474609375,0.0009875098738581403
14286.6240234375,0.0007431574665472049
14306.63330078125,0.000598399324354191
14326.642578125,0.0001795340398242701
14346.65185546875,0.0004245446993734428
14366.6611328125,0.00015584728078296624
14386.67041015625,0.000705802339983575
14406.6796875,0.0012022296014442295
14426.68896484375,0.000510922695758783
14446.6982421875,0.0003525536925770437
14466.70751953125,0.00045811794582366767
14486.716796875,0.0003041066096760005
14506.72607421875,0.0004197023790728729
14526.7353515625,0.000404306416687862
14546.74462890625,0.0010612574727391789
14566.75390625,0.0005351560978760425
14586.76318359375,0.00043958628018338924
14606.7724609375,0.0014144754064250582
14626.78173828125,0.0009190862275927178
14646.791015625,0.0007195560753506848
14666.80029296875,0.0006298046426180305
14686.8095703125,0.00087477058705257
14706.81884765625,0.000774850996444356
14726.828125,0.0002828524554970611
14746.83740234375,0.0017919589620023293
14766.8466796875,0.001034331885215593
14786.85595703125,0.0010709932493193509
14806.865234375,0.00008146243178766916
14826.87451171875,0.0015321787521223626
14846.8837890625,0.0006724191880247896
14866.89306640625,0.00035887094096687577
14886.90234375,0.0008083078390512797
14906.91162109375,0.00042665095254442776
14926.9208984375,0.001314695581488631
14946.93017578125,0.00048652184547245123
14966.939453125,0.0008181485812878748
14986.94873046875,0.0007456108935152017
15006.9580078125,0.0021287375212357463
15026.96728515625,0.0013210397545337686
15046.9765625,0.00030397107726962185
15066.98583984375,0.0006247081856239381
15086.9951171875,0.0005857554969229058
15107.00439453125,0.0009266501314512583
15127.013671875,0.0006657550112882533
15147.02294921875,0.0006014775507485298
15167.0322265625,0.0014188630691952058
15187.04150390625,0.0012240013555131794
15207.05078125,0.00040127257498575697
15227.06005859375,0.0006474932664168343
15247.0693359375,0.0014069442071074952
15267.07861328125,0.001731466893617142
15287.087890625,0.0011281491140127606
15307.09716796875,0.0006456589858724779
15327.1064453125,0.0005894781917671765
15347.11572265625,0.0009318630596180092
15367.125,0.0000880776464594031
15387.13427734375,0.0005023783477415747
15407.1435546875,0.0013358039970584178
15427.15283203125,0.001299057696259634
15447.162109375,0.0007276312779926526
15467.17138671875,0.0008752268250038781
15487.1806640625,0.00040551177668616845
15507.18994140625,0.0009953999272639816
15527.19921875,0.0011149197399428603
15547.20849609375,0.0010579401470289648
15567.2177734375,0.0004611177954815597
15587.22705078125,0.00019795623498411238
15607.236328125,0.00042984596009664025
15627.24560546875,0.0005188562974894481
15647.2548828125,0.001138239491178738
15667.26416015625,0.0007681879349517321
15687.2734375,0.000603935845299865
15707.28271484375,0.0007457105737782578
15727.2919921875,0.00011085401068503794
15747.30126953125,0.0008452760807229387
15767.310546875,0.0007704619261348097
15787.31982421875,0.0005016752859663711
15807.3291015625,0.000985161126466486
15827.33837890625,0.0005354159125375831
15847.34765625,0.0008824585597257559
15867.35693359375,0.0006966129457291069
15887.3662109375,0.00019903979678232805
15907.37548828125,0.00043015778541115633
15927.384765625,0.001013401957534136
15947.39404296875,0.001039408179738796
15967.4033203125,0.0001673172938773719
15987.41259765625,0.000750855309695375
16007.421875,0.0011574572166325877
16027.43115234375,0.00044312235940573613
16047.4404296875,0.0007713361767798401
16067.44970703125,0.00047120693025609535
16087.458984375,0.001270336043448398
16107.46826171875,0.001141965522773261
16127.4775390625,0.0005195398396161573
16147.48681640625,0.000543824875502959
16167.49609375,0.0009849709928602924
16187.50537109375,0.0010498209698032478
16207.5146484375,0.000609445109344817
16227.52392578125,0.000743236652780545
16247.533203125,0.00041464343825022725
16267.54248046875,0.000671378348451319
16287.5517578125,0.00033594706599920096
